review,date,source,review_id,sentences,sentence_id,sentence,sent_len,emoji_desc
"You left your family , friends and most importantly the place you call home .  I am forever grateful to have by my side .  Air Force 1st Lt.  his wife Rachael Starbucks assistant store manager",2018-05-11 17:39:36,Twitter,547,"['You left your family , friends and most importantly the place you call home .', 'I am forever grateful to have by my side .', 'Air Force 1st Lt.  his wife Rachael Starbucks assistant store manager']",2,"Air Force st Lt.  his wife Rachael Starbucks assistant store manager, ",69,
"Today we thank all the men and women who support their spouses as they serve our country .  If you could say anything to a military spouse , what would it be MilSpouse",2018-05-11 17:30:01,Twitter,548,"['Today we thank all the men and women who support their spouses as they serve our country .', 'If you could say anything to a military spouse , what would it be MilSpouse']",0,"Today we thank all the men and women who support their spouses as they serve our country ., ",90,
"Today we thank all the men and women who support their spouses as they serve our country .  If you could say anything to a military spouse , what would it be MilSpouse",2018-05-11 17:30:01,Twitter,548,"['Today we thank all the men and women who support their spouses as they serve our country .', 'If you could say anything to a military spouse , what would it be MilSpouse']",1,"If you could say anything to a military spouse , what would it be MilSpouse, ",75,
"Proud of all our partners employees across the country who graduate this week from ASU and grateful to customers , helped us provide 100 tuition coverage .  ASUOnline Learn more about Starbucks College Achievement Plan at",2018-05-09 01:07:17,Twitter,549,"['Proud of all our partners employees across the country who graduate this week from ASU and grateful to customers , helped us provide 100 tuition coverage .', 'ASUOnline Learn more about Starbucks College Achievement Plan at']",0,"Proud of all our partners employees across the country who graduate this week from ASU and grateful to customers , helped us provide  tuition coverage ., ",155,
"Proud of all our partners employees across the country who graduate this week from ASU and grateful to customers , helped us provide 100 tuition coverage .  ASUOnline Learn more about Starbucks College Achievement Plan at",2018-05-09 01:07:17,Twitter,549,"['Proud of all our partners employees across the country who graduate this week from ASU and grateful to customers , helped us provide 100 tuition coverage .', 'ASUOnline Learn more about Starbucks College Achievement Plan at']",1,"ASUOnline Learn more about Starbucks College Achievement Plan at, ",64,
"Peep my Starbucks guest DJ playlist , featuring songs from new record Good Thing some of other favorite tracks",2018-05-04 20:37:32,Twitter,550,"['Peep my Starbucks guest DJ playlist , featuring songs from new record Good Thing some of other favorite tracks']",0,"Peep my Starbucks guest DJ playlist , featuring songs from new record Good Thing some of other favorite tracks, ",110,
The cold brew you know with the velvety cascara foam dontyet .  Introducing,2018-05-03 21:36:15,Twitter,551,"['The cold brew you know with the velvety cascara foam dontyet .', 'Introducing']",0,"The cold brew you know with the velvety cascara foam dontyet ., ",62,
The cold brew you know with the velvety cascara foam dontyet .  Introducing,2018-05-03 21:36:15,Twitter,551,"['The cold brew you know with the velvety cascara foam dontyet .', 'Introducing']",1,"Introducing, ",11,
"Caramel Carmel No matter how you say it , the is here . ",2018-05-01 21:46:59,Twitter,552,"['Caramel Carmel No matter how you say it , the is here .']",0,"Caramel Carmel No matter how you say it , the is here ., ",55,
"On 529 , well close US companyowned stores to conduct racialbias training address implicit bias prevent discrimination .  Were taking a hard look at who we are as company ashamed recognize that racial is problem must",2018-04-18 01:05:23,Twitter,553,"['On 529 , well close US companyowned stores to conduct racialbias training address implicit bias prevent discrimination .', 'Were taking a hard look at who we are as company ashamed recognize that racial is problem must']",0,"On  , well close US companyowned stores to conduct racialbias training address implicit bias prevent discrimination ., ",120,
"On 529 , well close US companyowned stores to conduct racialbias training address implicit bias prevent discrimination .  Were taking a hard look at who we are as company ashamed recognize that racial is problem must",2018-04-18 01:05:23,Twitter,553,"['On 529 , well close US companyowned stores to conduct racialbias training address implicit bias prevent discrimination .', 'Were taking a hard look at who we are as company ashamed recognize that racial is problem must']",1,"Were taking a hard look at who we are as company ashamed recognize that racial is problem must, ",94,
FULL INTERVIEW I personally apologize .  Starbucks CEO oneonone with RobinRoberts in his first interview after two black men were handcuffed at a Philadelphia store .  STORY,2018-04-16 17:20:58,Twitter,554,"['FULL INTERVIEW I personally apologize .', 'Starbucks CEO oneonone with RobinRoberts in his first interview after two black men were handcuffed at a Philadelphia store .', 'STORY']",0,"FULL INTERVIEW I personally apologize ., ",39,
FULL INTERVIEW I personally apologize .  Starbucks CEO oneonone with RobinRoberts in his first interview after two black men were handcuffed at a Philadelphia store .  STORY,2018-04-16 17:20:58,Twitter,554,"['FULL INTERVIEW I personally apologize .', 'Starbucks CEO oneonone with RobinRoberts in his first interview after two black men were handcuffed at a Philadelphia store .', 'STORY']",1,"Starbucks CEO oneonone with RobinRoberts in his first interview after two black men were handcuffed at a Philadelphia store ., ",125,
FULL INTERVIEW I personally apologize .  Starbucks CEO oneonone with RobinRoberts in his first interview after two black men were handcuffed at a Philadelphia store .  STORY,2018-04-16 17:20:58,Twitter,554,"['FULL INTERVIEW I personally apologize .', 'Starbucks CEO oneonone with RobinRoberts in his first interview after two black men were handcuffed at a Philadelphia store .', 'STORY']",2,"STORY, ",5,
We regret that our practices and training led to the reprehensible outcome at Philadelphia store .  Were taking immediate action learn from this be better A statement ceo Johnson,2018-04-15 08:22:19,Twitter,555,"['We regret that our practices and training led to the reprehensible outcome at Philadelphia store .', 'Were taking immediate action learn from this be better A statement ceo Johnson']",0,"We regret that our practices and training led to the reprehensible outcome at Philadelphia store ., ",98,
We regret that our practices and training led to the reprehensible outcome at Philadelphia store .  Were taking immediate action learn from this be better A statement ceo Johnson,2018-04-15 08:22:19,Twitter,555,"['We regret that our practices and training led to the reprehensible outcome at Philadelphia store .', 'Were taking immediate action learn from this be better A statement ceo Johnson']",1,"Were taking immediate action learn from this be better A statement ceo Johnson, ",78,
We apologize to the two individuals and our customers for what took place at Philadelphia store on Thursday . ,2018-04-14 22:29:43,Twitter,556,['We apologize to the two individuals and our customers for what took place at Philadelphia store on Thursday .'],0,"We apologize to the two individuals and our customers for what took place at Philadelphia store on Thursday ., ",109,
Happens to the best of us . ,2018-04-14 00:38:42,Twitter,557,['Happens to the best of us .'],0,"Happens to the best of us ., ",27,
Trying hard not to say that the Chicken Sausage Bacon Biscuit is out of this world but it kinda . ,2018-04-12 22:10:49,Twitter,558,['Trying hard not to say that the Chicken Sausage Bacon Biscuit is out of this world but it kinda .'],0,"Trying hard not to say that the Chicken Sausage Bacon Biscuit is out of this world but it kinda ., ",97,
Did you know the changing climate could impact your cup of coffee SustainCoffee,2018-04-11 22:14:50,Twitter,559,['Did you know the changing climate could impact your cup of coffee SustainCoffee'],0,"Did you know the changing climate could impact your cup of coffee SustainCoffee, ",79,
We believe in equal pay for work .  Weve achieved 100 equity the US Were committed to making this true globally EqualPayDay,2018-04-10 21:11:25,Twitter,560,"['We believe in equal pay for work .', 'Weve achieved 100 equity the US Were committed to making this true globally EqualPayDay']",0,"We believe in equal pay for work ., ",34,
We believe in equal pay for work .  Weve achieved 100 equity the US Were committed to making this true globally EqualPayDay,2018-04-10 21:11:25,Twitter,560,"['We believe in equal pay for work .', 'Weve achieved 100 equity the US Were committed to making this true globally EqualPayDay']",1,"Weve achieved  equity the US Were committed to making this true globally EqualPayDay, ",87,
"MacchiatoMonday ProTip For a little extra coffee flavor , add an shot of espresso to your Iced Cinnamon Almondmilk Macchiato . ",2018-04-09 17:30:01,Twitter,561,"['MacchiatoMonday ProTip For a little extra coffee flavor , add an shot of espresso to your Iced Cinnamon Almondmilk Macchiato .']",0,"MacchiatoMonday ProTip For a little extra coffee flavor , add an shot of espresso to your Iced Cinnamon Almondmilk Macchiato ., ",126,
Heres to starting every morning like a movie star . ,2018-04-08 21:28:11,Twitter,562,['Heres to starting every morning like a movie star .'],0,"Heres to starting every morning like a movie star ., ",51,
"Its an music takeover at Starbucks , all week long Enjoy the classics new versions on EltonREVAMP",2018-04-06 16:25:00,Twitter,563,"['Its an music takeover at Starbucks , all week long Enjoy the classics new versions on EltonREVAMP']",0,"Its an music takeover at Starbucks , all week long Enjoy the classics new versions on EltonREVAMP, ",97,
"1310 would win the 10m doggie paddle , but well paws for a final ruling from dogrates . ",2018-04-06 02:57:19,Twitter,564,"['1310 would win the 10m doggie paddle , but well paws for a final ruling from dogrates .']",0," would win the m doggie paddle , but well paws for a final ruling from dogrates ., ",87,
Congratulations,2018-04-05 17:43:02,Twitter,565,['Congratulations'],0,"Congratulations, ",15,
"DATE Are we in Starbucks because youve forgotten my name ME of course thats BARISTA for not true , Thats mine DAMN IT",2018-04-04 21:19:30,Twitter,566,"['DATE Are we in Starbucks because youve forgotten my name ME of course thats BARISTA for not true , Thats mine DAMN IT']",0,"DATE Are we in Starbucks because youve forgotten my name ME of course thats BARISTA for not true , Thats mine DAMN IT, ",117,
Starting the day off bright .  Iced Starbucks Blonde Americano,2018-04-04 17:30:02,Twitter,567,"['Starting the day off bright .', 'Iced Starbucks Blonde Americano']",0,"Starting the day off bright ., ",29,
Starting the day off bright .  Iced Starbucks Blonde Americano,2018-04-04 17:30:02,Twitter,567,"['Starting the day off bright .', 'Iced Starbucks Blonde Americano']",1,"Iced Starbucks Blonde Americano, ",31,
Proof that siblings are cool for at least two reasons . ,2018-04-04 03:49:30,Twitter,568,['Proof that siblings are cool for at least two reasons .'],0,"Proof that siblings are cool for at least two reasons ., ",55,
"A Caramel Macchiato is known for its layers , try ordering it upside down if you want a little bit of everything mixed in to your first sip .  MacchiatoMonday",2018-04-02 19:51:37,Twitter,569,"['A Caramel Macchiato is known for its layers , try ordering it upside down if you want a little bit of everything mixed in to your first sip .', 'MacchiatoMonday']",0,"A Caramel Macchiato is known for its layers , try ordering it upside down if you want a little bit of everything mixed in to your first sip ., ",141,
"A Caramel Macchiato is known for its layers , try ordering it upside down if you want a little bit of everything mixed in to your first sip .  MacchiatoMonday",2018-04-02 19:51:37,Twitter,569,"['A Caramel Macchiato is known for its layers , try ordering it upside down if you want a little bit of everything mixed in to your first sip .', 'MacchiatoMonday']",1,"MacchiatoMonday, ",15,
Were Loki obsessed with this tweet . ,2018-03-28 00:09:03,Twitter,570,['Were Loki obsessed with this tweet .'],0,"Were Loki obsessed with this tweet ., ",36,
Heres to MacchiatoMondays and mmmixing it up by cooling down with the Iced Hazelnut Mocha Coconutmilk Macchiato . ,2018-03-26 18:27:35,Twitter,571,['Heres to MacchiatoMondays and mmmixing it up by cooling down with the Iced Hazelnut Mocha Coconutmilk Macchiato .'],0,"Heres to MacchiatoMondays and mmmixing it up by cooling down with the Iced Hazelnut Mocha Coconutmilk Macchiato ., ",113,
Howd he do it,2018-03-24 03:39:35,Twitter,572,['Howd he do it'],0,"Howd he do it, ",13,
"We predict a life full of magic , adventure and luck",2018-03-23 18:13:00,Twitter,573,"['We predict a life full of magic , adventure and luck']",0,"We predict a life full of magic , adventure and luck, ",52,
We predict treats and belly rubs for Lexi,2018-03-23 04:13:10,Twitter,574,['We predict treats and belly rubs for Lexi'],0,"We predict treats and belly rubs for Lexi, ",41,
"Gaze deep within our crystal ba .  OMG its a Frappuccino now Available in the US , Canada Mexico while magic lasts . ",2018-03-22 17:30:02,Twitter,575,"['Gaze deep within our crystal ba .', 'OMG its a Frappuccino now Available in the US , Canada Mexico while magic lasts .']",0,"Gaze deep within our crystal ba ., ",33,
"Gaze deep within our crystal ba .  OMG its a Frappuccino now Available in the US , Canada Mexico while magic lasts . ",2018-03-22 17:30:02,Twitter,575,"['Gaze deep within our crystal ba .', 'OMG its a Frappuccino now Available in the US , Canada Mexico while magic lasts .']",1,"OMG its a Frappuccino now Available in the US , Canada Mexico while magic lasts ., ",81,
"The goal is simple match 10,000 youth with mentors and help create even more opportunities for their future .  Join LinkedIn , Starbucks MENTORnational in the first partnership of its kind sign up to make it happen httplnkd. inmentor",2018-03-22 02:58:49,Twitter,576,"['The goal is simple match 10,000 youth with mentors and help create even more opportunities for their future .', 'Join LinkedIn , Starbucks MENTORnational in the first partnership of its kind sign up to make it happen httplnkd.', 'inmentor']",0,"The goal is simple match , youth with mentors and help create even more opportunities for their future ., ",109,
"The goal is simple match 10,000 youth with mentors and help create even more opportunities for their future .  Join LinkedIn , Starbucks MENTORnational in the first partnership of its kind sign up to make it happen httplnkd. inmentor",2018-03-22 02:58:49,Twitter,576,"['The goal is simple match 10,000 youth with mentors and help create even more opportunities for their future .', 'Join LinkedIn , Starbucks MENTORnational in the first partnership of its kind sign up to make it happen httplnkd.', 'inmentor']",1,"Join LinkedIn , Starbucks MENTORnational in the first partnership of its kind sign up to make it happen httplnkd., ",113,
"The goal is simple match 10,000 youth with mentors and help create even more opportunities for their future .  Join LinkedIn , Starbucks MENTORnational in the first partnership of its kind sign up to make it happen httplnkd. inmentor",2018-03-22 02:58:49,Twitter,576,"['The goal is simple match 10,000 youth with mentors and help create even more opportunities for their future .', 'Join LinkedIn , Starbucks MENTORnational in the first partnership of its kind sign up to make it happen httplnkd.', 'inmentor']",2,"inmentor, ",8,
Thank you Starbucks for walking the walk when it comes to equalpay paidleave .  Now hoping more companies follow your lead create equitable workplaces ALL httpbit. ly2u3OPys,2018-03-21 22:53:16,Twitter,577,"['Thank you Starbucks for walking the walk when it comes to equalpay paidleave .', 'Now hoping more companies follow your lead create equitable workplaces ALL httpbit.', 'ly2u3OPys']",0,"Thank you Starbucks for walking the walk when it comes to equalpay paidleave ., ",78,
Thank you Starbucks for walking the walk when it comes to equalpay paidleave .  Now hoping more companies follow your lead create equitable workplaces ALL httpbit. ly2u3OPys,2018-03-21 22:53:16,Twitter,577,"['Thank you Starbucks for walking the walk when it comes to equalpay paidleave .', 'Now hoping more companies follow your lead create equitable workplaces ALL httpbit.', 'ly2u3OPys']",1,"Now hoping more companies follow your lead create equitable workplaces ALL httpbit., ",83,
Thank you Starbucks for walking the walk when it comes to equalpay paidleave .  Now hoping more companies follow your lead create equitable workplaces ALL httpbit. ly2u3OPys,2018-03-21 22:53:16,Twitter,577,"['Thank you Starbucks for walking the walk when it comes to equalpay paidleave .', 'Now hoping more companies follow your lead create equitable workplaces ALL httpbit.', 'ly2u3OPys']",2,"lyuOPys, ",9,
Proud to announce weve achieved 100 pay equity for all US partnersbut the work isnt done .  Were committed and working on doing same globally EqualPay,2018-03-21 22:33:24,Twitter,578,"['Proud to announce weve achieved 100 pay equity for all US partnersbut the work isnt done .', 'Were committed and working on doing same globally EqualPay']",0,"Proud to announce weve achieved  pay equity for all US partnersbut the work isnt done ., ",90,
Proud to announce weve achieved 100 pay equity for all US partnersbut the work isnt done .  Were committed and working on doing same globally EqualPay,2018-03-21 22:33:24,Twitter,578,"['Proud to announce weve achieved 100 pay equity for all US partnersbut the work isnt done .', 'Were committed and working on doing same globally EqualPay']",1,"Were committed and working on doing same globally EqualPay, ",58,
"Today , Starbucks and LoopFund announced the NextGen Cup Challenge giving cups a second life .  WorldWildlife is excited to support participate in this collaboration",2018-03-21 01:01:13,Twitter,579,"['Today , Starbucks and LoopFund announced the NextGen Cup Challenge giving cups a second life .', 'WorldWildlife is excited to support participate in this collaboration']",0,"Today , Starbucks and LoopFund announced the NextGen Cup Challenge giving cups a second life ., ",94,
"Today , Starbucks and LoopFund announced the NextGen Cup Challenge giving cups a second life .  WorldWildlife is excited to support participate in this collaboration",2018-03-21 01:01:13,Twitter,579,"['Today , Starbucks and LoopFund announced the NextGen Cup Challenge giving cups a second life .', 'WorldWildlife is excited to support participate in this collaboration']",1,"WorldWildlife is excited to support participate in this collaboration, ",69,
Our goal the first fully recyclable and compostable cup .  Excited to partner with LoopFund in serving coffee more sustainably,2018-03-20 22:02:12,Twitter,580,"['Our goal the first fully recyclable and compostable cup .', 'Excited to partner with LoopFund in serving coffee more sustainably']",0,"Our goal the first fully recyclable and compostable cup ., ",57,
Our goal the first fully recyclable and compostable cup .  Excited to partner with LoopFund in serving coffee more sustainably,2018-03-20 22:02:12,Twitter,580,"['Our goal the first fully recyclable and compostable cup .', 'Excited to partner with LoopFund in serving coffee more sustainably']",1,"Excited to partner with LoopFund in serving coffee more sustainably, ",67,
"Step 4 Take advantage of 25 off all athome coffee this week , 32026 U. S.  Canada",2018-03-20 21:06:55,Twitter,581,"['Step 4 Take advantage of 25 off all athome coffee this week , 32026 U. S.  Canada']",0,"Step  Take advantage of  off all athome coffee this week ,  U. S.  Canada, ",81,
"Step 3 Steep for 4 minutes .  After that , just plunge pour and enjoy Oh yeah One more step",2018-03-20 21:01:08,Twitter,582,"['Step 3 Steep for 4 minutes .', 'After that , just plunge pour and enjoy Oh yeah One more step']",0,"Step  Steep for  minutes ., ",28,
"Step 3 Steep for 4 minutes .  After that , just plunge pour and enjoy Oh yeah One more step",2018-03-20 21:01:08,Twitter,582,"['Step 3 Steep for 4 minutes .', 'After that , just plunge pour and enjoy Oh yeah One more step']",1,"After that , just plunge pour and enjoy Oh yeah One more step, ",61,
Step 2 Add filtered water just off the boil .  Make sure to saturate allllllll grounds,2018-03-20 20:56:06,Twitter,583,"['Step 2 Add filtered water just off the boil .', 'Make sure to saturate allllllll grounds']",0,"Step  Add filtered water just off the boil ., ",45,
Step 2 Add filtered water just off the boil .  Make sure to saturate allllllll grounds,2018-03-20 20:56:06,Twitter,583,"['Step 2 Add filtered water just off the boil .', 'Make sure to saturate allllllll grounds']",1,"Make sure to saturate allllllll grounds, ",39,
Step 1 Fill your press with coarse ground coffee .  Use 2 Tbsp per 6 fl oz of water,2018-03-20 20:51:26,Twitter,584,"['Step 1 Fill your press with coarse ground coffee .', 'Use 2 Tbsp per 6 fl oz of water']",0,"Step  Fill your press with coarse ground coffee ., ",50,
Step 1 Fill your press with coarse ground coffee .  Use 2 Tbsp per 6 fl oz of water,2018-03-20 20:51:26,Twitter,584,"['Step 1 Fill your press with coarse ground coffee .', 'Use 2 Tbsp per 6 fl oz of water']",1,"Use  Tbsp per  fl oz of water, ",31,
Yay Coffee Press Heres how we suggest using one at home,2018-03-20 20:45:21,Twitter,585,['Yay Coffee Press Heres how we suggest using one at home'],0,"Yay Coffee Press Heres how we suggest using one at home, ",55,
Lets talk coffee Which athome brewing method are you interested in learning about,2018-03-20 17:34:53,Twitter,586,['Lets talk coffee Which athome brewing method are you interested in learning about'],0,"Lets talk coffee Which athome brewing method are you interested in learning about, ",81,
"Turn up the by adding an extra shot of espresso to warm , caramely vanillalicious Macchiato .  MacchiatoMondays",2018-03-19 18:44:00,Twitter,587,"['Turn up the by adding an extra shot of espresso to warm , caramely vanillalicious Macchiato .', 'MacchiatoMondays']",0,"Turn up the by adding an extra shot of espresso to warm , caramely vanillalicious Macchiato ., ",93,
"Turn up the by adding an extra shot of espresso to warm , caramely vanillalicious Macchiato .  MacchiatoMondays",2018-03-19 18:44:00,Twitter,587,"['Turn up the by adding an extra shot of espresso to warm , caramely vanillalicious Macchiato .', 'MacchiatoMondays']",1,"MacchiatoMondays, ",16,
"The key to coffees future might just be found on this small , Starbucksowned farm in Costa Rica",2018-03-13 18:55:02,Twitter,588,"['The key to coffees future might just be found on this small , Starbucksowned farm in Costa Rica']",0,"The key to coffees future might just be found on this small , Starbucksowned farm in Costa Rica, ",95,
Celebrating lifes little victories .  with applewoodsmoked bacon and aged Gruyre .  SousVideEggBites,2018-03-14 18:45:00,Twitter,589,"['Celebrating lifes little victories .', 'with applewoodsmoked bacon and aged Gruyre .', 'SousVideEggBites']",0,"Celebrating lifes little victories ., ",36,
Celebrating lifes little victories .  with applewoodsmoked bacon and aged Gruyre .  SousVideEggBites,2018-03-14 18:45:00,Twitter,589,"['Celebrating lifes little victories .', 'with applewoodsmoked bacon and aged Gruyre .', 'SousVideEggBites']",1,"with applewoodsmoked bacon and aged Gruyre ., ",44,
Celebrating lifes little victories .  with applewoodsmoked bacon and aged Gruyre .  SousVideEggBites,2018-03-14 18:45:00,Twitter,589,"['Celebrating lifes little victories .', 'with applewoodsmoked bacon and aged Gruyre .', 'SousVideEggBites']",2,"SousVideEggBites, ",16,
Theyve seen you precoffee and love anyway . ,2018-03-14 17:36:25,Twitter,590,['Theyve seen you precoffee and love anyway .'],0,"Theyve seen you precoffee and love anyway ., ",43,
"Unbirthdays deserve celebrating , too . ",2018-03-14 03:35:31,Twitter,591,"['Unbirthdays deserve celebrating , too .']",0,"Unbirthdays deserve celebrating , too ., ",39,
"Looking forward to the debut album , Sriracha on Side . ",2018-03-13 03:43:10,Twitter,592,"['Looking forward to the debut album , Sriracha on Side .']",0,"Looking forward to the debut album , Sriracha on Side ., ",55,
MacchiatoMondays return with the cinnamon dolce bliss caramel kiss that is Iced Cinnamon Almondmilk Macchiato . ,2018-03-12 20:36:48,Twitter,593,['MacchiatoMondays return with the cinnamon dolce bliss caramel kiss that is Iced Cinnamon Almondmilk Macchiato .'],0,"MacchiatoMondays return with the cinnamon dolce bliss caramel kiss that is Iced Cinnamon Almondmilk Macchiato ., ",111,
"Congratulations to former NavySeal DanCnossen who won a Gold in the Paralympics Dan , double amputee was injured while serving Afghanistan featured Starbucks Upstanders piece The Wave Recovery",2018-03-11 07:53:16,Twitter,594,"['Congratulations to former NavySeal DanCnossen who won a Gold in the Paralympics Dan , double amputee was injured while serving Afghanistan featured Starbucks Upstanders piece The Wave Recovery']",0,"Congratulations to former NavySeal DanCnossen who won a Gold in the Paralympics Dan , double amputee was injured while serving Afghanistan featured Starbucks Upstanders piece The Wave Recovery, ",192,
"Some mornings call for an extra shot .  Hello , Grande Iced Starbucks Blonde Americano",2018-03-11 18:30:00,Twitter,595,"['Some mornings call for an extra shot .', 'Hello , Grande Iced Starbucks Blonde Americano']",0,"Some mornings call for an extra shot ., ",38,
"Some mornings call for an extra shot .  Hello , Grande Iced Starbucks Blonde Americano",2018-03-11 18:30:00,Twitter,595,"['Some mornings call for an extra shot .', 'Hello , Grande Iced Starbucks Blonde Americano']",1,"Hello , Grande Iced Starbucks Blonde Americano, ",46,
Carrying these good vibes into the weekend,2018-03-10 04:28:07,Twitter,596,['Carrying these good vibes into the weekend'],0,"Carrying these good vibes into the weekend, ",42,
So proud and excited that Malala selected Fearless to be on her playlist for International WomensDay .  What an honor You can hear it Spotify will playing in Starbucks everywhere LinManuel,2018-03-08 10:39:31,Twitter,597,"['So proud and excited that Malala selected Fearless to be on her playlist for International WomensDay .', 'What an honor You can hear it Spotify will playing in Starbucks everywhere LinManuel']",0,"So proud and excited that Malala selected Fearless to be on her playlist for International WomensDay ., ",102,
So proud and excited that Malala selected Fearless to be on her playlist for International WomensDay .  What an honor You can hear it Spotify will playing in Starbucks everywhere LinManuel,2018-03-08 10:39:31,Twitter,597,"['So proud and excited that Malala selected Fearless to be on her playlist for International WomensDay .', 'What an honor You can hear it Spotify will playing in Starbucks everywhere LinManuel']",1,"What an honor You can hear it Spotify will playing in Starbucks everywhere LinManuel, ",84,
Happy IWD2018 to the girls and women leading movements for education equality around world We stand with you . ,2018-03-08 16:35:24,Twitter,598,['Happy IWD2018 to the girls and women leading movements for education equality around world We stand with you .'],0,"Happy IWD to the girls and women leading movements for education equality around world We stand with you ., ",110,
"Were partnering with MalalaFund and others to create opportunities for 250,000 women girls across the worldbecause empowered make all difference . ",2018-03-08 20:03:29,Twitter,599,"['Were partnering with MalalaFund and others to create opportunities for 250,000 women girls across the worldbecause empowered make all difference .']",0,"Were partnering with MalalaFund and others to create opportunities for , women girls across the worldbecause empowered make all difference ., ",146,
. Starbucks opens world renowned Costa Rican coffee farm to visitors,2018-03-07 21:36:34,Twitter,600,"['.', 'Starbucks opens world renowned Costa Rican coffee farm to visitors']",1,"Starbucks opens world renowned Costa Rican coffee farm to visitors, ",66,
A drink this delicious deserves a lengthy introduction . ,2018-03-07 04:03:05,Twitter,601,['A drink this delicious deserves a lengthy introduction .'],0,"A drink this delicious deserves a lengthy introduction ., ",56,
MacchiatoMondays are here .  First up is the new mochadrizzle dreamy Hazelnut Mocha Coconutmilk Macchiato,2018-03-05 18:30:01,Twitter,602,"['MacchiatoMondays are here .', 'First up is the new mochadrizzle dreamy Hazelnut Mocha Coconutmilk Macchiato']",0,"MacchiatoMondays are here ., ",27,
MacchiatoMondays are here .  First up is the new mochadrizzle dreamy Hazelnut Mocha Coconutmilk Macchiato,2018-03-05 18:30:01,Twitter,602,"['MacchiatoMondays are here .', 'First up is the new mochadrizzle dreamy Hazelnut Mocha Coconutmilk Macchiato']",1,"First up is the new mochadrizzle dreamy Hazelnut Mocha Coconutmilk Macchiato, ",76,
Piney want a cake pop,2018-03-03 05:33:51,Twitter,603,['Piney want a cake pop'],0,"Piney want a cake pop, ",21,
"We love you , too",2018-03-03 03:45:07,Twitter,604,"['We love you , too']",0,"We love you , too, ",17,
Our kind of party . ,2018-03-01 19:30:20,Twitter,605,['Our kind of party .'],0,"Our kind of party ., ",19,
Life Complete . ,2018-02-28 21:22:13,Twitter,606,['Life Complete .'],0,"Life Complete ., ",15,
Shout it from the mountaintops,2018-02-28 19:22:39,Twitter,607,['Shout it from the mountaintops'],0,"Shout it from the mountaintops, ",30,
"When you want to be social , but not THAT . ",2018-02-27 19:35:52,Twitter,608,"['When you want to be social , but not THAT .']",0,"When you want to be social , but not THAT ., ",43,
Cappuccinoroasty bold .  Cappuccino with Starbucks subtly sweet,2018-02-27 18:30:04,Twitter,609,"['Cappuccinoroasty bold .', 'Cappuccino with Starbucks subtly sweet']",0,"Cappuccinoroasty bold ., ",23,
Cappuccinoroasty bold .  Cappuccino with Starbucks subtly sweet,2018-02-27 18:30:04,Twitter,609,"['Cappuccinoroasty bold .', 'Cappuccino with Starbucks subtly sweet']",1,"Cappuccino with Starbucks subtly sweet, ",38,
"I just need to express my love for Starbucks double smoked bacon egg and cheese sandwich .  Thats all Happy Monday , friends",2018-02-26 22:51:55,Twitter,610,"['I just need to express my love for Starbucks double smoked bacon egg and cheese sandwich .', 'Thats all Happy Monday , friends']",0,"I just need to express my love for Starbucks double smoked bacon egg and cheese sandwich ., ",90,
"I just need to express my love for Starbucks double smoked bacon egg and cheese sandwich .  Thats all Happy Monday , friends",2018-02-26 22:51:55,Twitter,610,"['I just need to express my love for Starbucks double smoked bacon egg and cheese sandwich .', 'Thats all Happy Monday , friends']",1,"Thats all Happy Monday , friends, ",32,
"Celebrating the life of music legend GeorgeHarrison with a StarbucksMusic playlist composed by his son DhaniHarrison .  HBD , George",2018-02-23 23:49:22,Twitter,611,"['Celebrating the life of music legend GeorgeHarrison with a StarbucksMusic playlist composed by his son DhaniHarrison .', 'HBD , George']",0,"Celebrating the life of music legend GeorgeHarrison with a StarbucksMusic playlist composed by his son DhaniHarrison ., ",118,
"Celebrating the life of music legend GeorgeHarrison with a StarbucksMusic playlist composed by his son DhaniHarrison .  HBD , George",2018-02-23 23:49:22,Twitter,611,"['Celebrating the life of music legend GeorgeHarrison with a StarbucksMusic playlist composed by his son DhaniHarrison .', 'HBD , George']",1,"HBD , George, ",12,
If you hold an empty mug up to your ear might hear .  .  KopelaniBlend is back,2018-02-23 18:30:02,Twitter,612,"['If you hold an empty mug up to your ear might hear .', '.', 'KopelaniBlend is back']",0,"If you hold an empty mug up to your ear might hear ., ",52,
If you hold an empty mug up to your ear might hear .  .  KopelaniBlend is back,2018-02-23 18:30:02,Twitter,612,"['If you hold an empty mug up to your ear might hear .', '.', 'KopelaniBlend is back']",2,"KopelaniBlend is back, ",21,
Iced coffee doesnt have seasons . ,2018-02-22 03:46:10,Twitter,613,['Iced coffee doesnt have seasons .'],0,"Iced coffee doesnt have seasons ., ",33,
"New espresso , new options . ",2018-02-21 20:12:51,Twitter,614,"['New espresso , new options .']",0,"New espresso , new options ., ",28,
"Well take an Iced Blonde Latte with some facts about penguins , please . ",2018-02-21 05:29:46,Twitter,615,"['Well take an Iced Blonde Latte with some facts about penguins , please .']",0,"Well take an Iced Blonde Latte with some facts about penguins , please ., ",72,
Oh wow the blonde vanilla iced latte from Starbucks you just blew me away,2018-02-19 23:16:58,Twitter,616,['Oh wow the blonde vanilla iced latte from Starbucks you just blew me away'],0,"Oh wow the blonde vanilla iced latte from Starbucks you just blew me away, ",73,
